chrom	source	feature	start	end	score	strand	frame	attributes	Description	Name	Parent	counts
chr21	HAVANA	gene	33559542	33588706	.	-	.	ID=ENSG00000159147.18;gene_id=ENSG00000159147.18;gene_type=protein_coding;gene_name=DONSON;level=1;hgnc_id=HGNC:2993;tag=overlapping_locus;havana_gene=OTTHUMG00000065904.10	DONSON	ENSG00000159147.18	ENSG00000159147.18	13
chr21	HAVANA	gene	33589341	33643926	.	-	.	ID=ENSG00000205758.12;gene_id=ENSG00000205758.12;gene_type=protein_coding;gene_name=CRYZL1;level=1;hgnc_id=HGNC:2420;tag=overlapping_locus;havana_gene=OTTHUMG00000065954.14	CRYZL1	ENSG00000205758.12	ENSG00000205758.12	23
chr21	HAVANA	gene	33642400	33899861	.	+	.	ID=ENSG00000205726.15;gene_id=ENSG00000205726.15;gene_type=protein_coding;gene_name=ITSN1;level=1;hgnc_id=HGNC:6183;havana_gene=OTTHUMG00000065284.34	ITSN1	ENSG00000205726.15	ENSG00000205726.15	32
chr21	HAVANA	gene	33903453	33915814	.	-	.	ID=ENSG00000241837.7;gene_id=ENSG00000241837.7;gene_type=protein_coding;gene_name=ATP5PO;level=1;hgnc_id=HGNC:850;tag=overlapping_locus;havana_gene=OTTHUMG00000065186.13	ATP5PO	ENSG00000241837.7	ENSG00000241837.7	11
chr21	HAVANA	gene	33915534	33977691	.	+	.	ID=ENSG00000237945.7;gene_id=ENSG00000237945.7;gene_type=lncRNA;gene_name=LINC00649;level=1;hgnc_id=HGNC:44305;havana_gene=OTTHUMG00000065819.10	LINC00649	ENSG00000237945.7	ENSG00000237945.7	20
chr21	HAVANA	gene	34157724	34190244	.	+	.	ID=ENSG00000227456.9;gene_id=ENSG00000227456.9;gene_type=lncRNA;gene_name=LINC00310;level=2;hgnc_id=HGNC:16414;tag=overlapping_locus;havana_gene=OTTHUMG00000086190.10	LINC00310	ENSG00000227456.9	ENSG00000227456.9	9
chr21	HAVANA	gene	34375480	34416961	.	+	.	ID=ENSG00000205670.12;gene_id=ENSG00000205670.12;gene_type=protein_coding;gene_name=SMIM11A;level=1;hgnc_id=HGNC:1293;havana_gene=OTTHUMG00000086193.5	SMIM11A	ENSG00000205670.12	ENSG00000205670.12	8
chr21	HAVANA	gene	34446688	34512214	.	-	.	ID=ENSG00000180509.13;gene_id=ENSG00000180509.13;gene_type=protein_coding;gene_name=KCNE1;level=2;hgnc_id=HGNC:6240;tag=ncRNA_host;havana_gene=OTTHUMG00000086236.5	KCNE1	ENSG00000180509.13	ENSG00000180509.13	14
chr21	HAVANA	gene	34513142	34615113	.	-	.	ID=ENSG00000159200.18;gene_id=ENSG00000159200.18;gene_type=protein_coding;gene_name=RCAN1;level=1;hgnc_id=HGNC:3040;havana_gene=OTTHUMG00000086235.5	RCAN1	ENSG00000159200.18	ENSG00000159200.18	14
chr21	HAVANA	gene	34787801	36004667	.	-	.	ID=ENSG00000159216.19;gene_id=ENSG00000159216.19;gene_type=protein_coding;gene_name=RUNX1;level=1;hgnc_id=HGNC:10471;tag=overlapping_locus;havana_gene=OTTHUMG00000086299.10	RUNX1	ENSG00000159216.19	ENSG00000159216.19	18
chr21	HAVANA	gene	36034541	36079389	.	-	.	ID=ENSG00000185917.14;gene_id=ENSG00000185917.14;gene_type=protein_coding;gene_name=SETD4;level=2;hgnc_id=HGNC:1258;tag=overlapping_locus;havana_gene=OTTHUMG00000086483.3	SETD4	ENSG00000185917.14	ENSG00000185917.14	17
chr21	HAVANA	gene	36131767	36175815	.	-	.	ID=ENSG00000236830.7;gene_id=ENSG00000236830.7;gene_type=lncRNA;gene_name=CBR3-AS1;level=1;hgnc_id=HGNC:43664;havana_gene=OTTHUMG00000086607.8	CBR3-AS1	ENSG00000236830.7	ENSG00000236830.7	25
chr21	HAVANA	gene	36320189	36386148	.	+	.	ID=ENSG00000159256.13;gene_id=ENSG00000159256.13;gene_type=protein_coding;gene_name=MORC3;level=1;hgnc_id=HGNC:23572;tag=overlapping_locus;havana_gene=OTTHUMG00000086620.5	MORC3	ENSG00000159256.13	ENSG00000159256.13	12
chr21	HAVANA	gene	36748626	36990236	.	-	.	ID=ENSG00000159267.17;gene_id=ENSG00000159267.17;gene_type=protein_coding;gene_name=HLCS;level=2;hgnc_id=HGNC:4976;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000086636.4	HLCS	ENSG00000159267.17	ENSG00000159267.17	9
chr21	HAVANA	gene	37062846	37073170	.	-	.	ID=ENSG00000185808.14;gene_id=ENSG00000185808.14;gene_type=protein_coding;gene_name=PIGP;level=2;hgnc_id=HGNC:3046;havana_gene=OTTHUMG00000086653.7	PIGP	ENSG00000185808.14	ENSG00000185808.14	8
chr21	HAVANA	gene	37073226	37203112	.	+	.	ID=ENSG00000182670.13;gene_id=ENSG00000182670.13;gene_type=protein_coding;gene_name=TTC3;level=1;hgnc_id=HGNC:12393;tag=overlapping_locus;havana_gene=OTTHUMG00000086654.7	TTC3	ENSG00000182670.13	ENSG00000182670.13	25
chr21	HAVANA	gene	37223420	37267919	.	-	.	ID=ENSG00000157538.14;gene_id=ENSG00000157538.14;gene_type=protein_coding;gene_name=VPS26C;level=1;hgnc_id=HGNC:3044;havana_gene=OTTHUMG00000086659.4	VPS26C	ENSG00000157538.14	ENSG00000157538.14	13
chr21	HAVANA	gene	37365573	37526358	.	+	.	ID=ENSG00000157540.22;gene_id=ENSG00000157540.22;gene_type=protein_coding;gene_name=DYRK1A;level=2;hgnc_id=HGNC:3091;havana_gene=OTTHUMG00000086657.9	DYRK1A	ENSG00000157540.22	ENSG00000157540.22	23
chr21	HAVANA	gene	38121451	38156511	.	+	.	ID=ENSG00000198054.12;gene_id=ENSG00000198054.12;gene_type=lncRNA;gene_name=DSCR8;level=2;hgnc_id=HGNC:16707;tag=overlapping_locus;havana_gene=OTTHUMG00000090610.2	DSCR8	ENSG00000198054.12	ENSG00000198054.12	7
chr21	HAVANA	gene	38155549	38307357	.	+	.	ID=ENSG00000157551.19;gene_id=ENSG00000157551.19;gene_type=protein_coding;gene_name=KCNJ15;level=2;hgnc_id=HGNC:6261;tag=overlapping_locus;havana_gene=OTTHUMG00000090609.7	KCNJ15	ENSG00000157551.19	ENSG00000157551.19	22
chr21	HAVANA	gene	38380027	38661780	.	-	.	ID=ENSG00000157554.19;gene_id=ENSG00000157554.19;gene_type=protein_coding;gene_name=ERG;level=2;hgnc_id=HGNC:3446;havana_gene=OTTHUMG00000090767.4	ERG	ENSG00000157554.19	ENSG00000157554.19	16
chr21	HAVANA	gene	38805183	38824955	.	+	.	ID=ENSG00000157557.13;gene_id=ENSG00000157557.13;gene_type=protein_coding;gene_name=ETS2;level=2;hgnc_id=HGNC:3489;havana_gene=OTTHUMG00000090769.8	ETS2	ENSG00000157557.13	ENSG00000157557.13	9
chr21	HAVANA	gene	38812878	38956467	.	-	.	ID=ENSG00000205622.11;gene_id=ENSG00000205622.11;gene_type=lncRNA;gene_name=AF064858.6;level=2;tag=overlapping_locus;havana_gene=OTTHUMG00000066036.24	AF064858.6	ENSG00000205622.11	ENSG00000205622.11	23
chr21	HAVANA	gene	38988569	39062894	.	-	.	ID=ENSG00000235888.3;gene_id=ENSG00000235888.3;gene_type=lncRNA;gene_name=AF064858.8;level=2;havana_gene=OTTHUMG00000066035.7	AF064858.8	ENSG00000235888.3	ENSG00000235888.3	6
chr21	HAVANA	gene	39184176	39321559	.	-	.	ID=ENSG00000185658.14;gene_id=ENSG00000185658.14;gene_type=protein_coding;gene_name=BRWD1;level=1;hgnc_id=HGNC:12760;tag=overlapping_locus;havana_gene=OTTHUMG00000066030.8	BRWD1	ENSG00000185658.14	ENSG00000185658.14	16
chr21	HAVANA	gene	39342315	39349647	.	-	.	ID=ENSG00000205581.11;gene_id=ENSG00000205581.11;gene_type=protein_coding;gene_name=HMGN1;level=2;hgnc_id=HGNC:4984;havana_gene=OTTHUMG00000066178.7	HMGN1	ENSG00000205581.11	ENSG00000205581.11	21
chr21	HAVANA	gene	39377698	39428528	.	+	.	ID=ENSG00000182093.16;gene_id=ENSG00000182093.16;gene_type=protein_coding;gene_name=GET1;level=1;hgnc_id=HGNC:12790;tag=overlapping_locus;havana_gene=OTTHUMG00000066250.22	GET1	ENSG00000182093.16	ENSG00000182093.16	23
chr21	HAVANA	gene	39405728	39445805	.	-	.	ID=ENSG00000157578.14;gene_id=ENSG00000157578.14;gene_type=protein_coding;gene_name=LCA5L;level=2;hgnc_id=HGNC:1255;havana_gene=OTTHUMG00000066280.7	LCA5L	ENSG00000157578.14	ENSG00000157578.14	21
chr21	HAVANA	gene	39445855	39515506	.	+	.	ID=ENSG00000185437.15;gene_id=ENSG00000185437.15;gene_type=protein_coding;gene_name=SH3BGR;level=1;hgnc_id=HGNC:10822;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000074113.13	SH3BGR	ENSG00000185437.15	ENSG00000185437.15	9
chr21	HAVANA	gene	39556442	39673137	.	+	.	ID=ENSG00000183778.18;gene_id=ENSG00000183778.18;gene_type=protein_coding;gene_name=B3GALT5;level=2;hgnc_id=HGNC:920;tag=overlapping_locus;havana_gene=OTTHUMG00000086725.3	B3GALT5	ENSG00000183778.18	ENSG00000183778.18	11
chr21	HAVANA	gene	39597147	39612910	.	-	.	ID=ENSG00000184809.13;gene_id=ENSG00000184809.13;gene_type=lncRNA;gene_name=B3GALT5-AS1;level=1;hgnc_id=HGNC:16424;havana_gene=OTTHUMG00000086722.2	B3GALT5-AS1	ENSG00000184809.13	ENSG00000184809.13	7
chr21	HAVANA	gene	41167801	41282530	.	+	.	ID=ENSG00000182240.16;gene_id=ENSG00000182240.16;gene_type=protein_coding;gene_name=BACE2;level=2;hgnc_id=HGNC:934;tag=overlapping_locus;havana_gene=OTTHUMG00000086742.3	BACE2	ENSG00000182240.16	ENSG00000182240.16	10
chr21	HAVANA	gene	41304212	41357727	.	+	.	ID=ENSG00000183844.17;gene_id=ENSG00000183844.17;gene_type=protein_coding;gene_name=FAM3B;level=2;hgnc_id=HGNC:1253;havana_gene=OTTHUMG00000086752.3	FAM3B	ENSG00000183844.17	ENSG00000183844.17	6
chr21	HAVANA	gene	41361999	41409393	.	+	.	ID=ENSG00000183486.14;gene_id=ENSG00000183486.14;gene_type=protein_coding;gene_name=MX2;level=1;hgnc_id=HGNC:7533;havana_gene=OTTHUMG00000086753.7	MX2	ENSG00000183486.14	ENSG00000183486.14	18
chr21	HAVANA	gene	41420020	41470071	.	+	.	ID=ENSG00000157601.15;gene_id=ENSG00000157601.15;gene_type=protein_coding;gene_name=MX1;level=2;hgnc_id=HGNC:7532;havana_gene=OTTHUMG00000086755.8	MX1	ENSG00000157601.15	ENSG00000157601.15	48
chr21	HAVANA	gene	41464300	41531116	.	-	.	ID=ENSG00000184012.14;gene_id=ENSG00000184012.14;gene_type=protein_coding;gene_name=TMPRSS2;level=2;hgnc_id=HGNC:11876;havana_gene=OTTHUMG00000086762.7	TMPRSS2	ENSG00000184012.14	ENSG00000184012.14	20
chr21	HAVANA	gene	41715806	41717975	.	+	.	ID=ENSG00000232401.2;gene_id=ENSG00000232401.2;gene_type=lncRNA;gene_name=LINC00112;level=2;hgnc_id=HGNC:1263;havana_gene=OTTHUMG00000086769.9	LINC00112	ENSG00000232401.2	ENSG00000232401.2	8
chr21	HAVANA	gene	41798225	41879482	.	-	.	ID=ENSG00000141956.14;gene_id=ENSG00000141956.14;gene_type=protein_coding;gene_name=PRDM15;level=2;hgnc_id=HGNC:13999;tag=overlapping_locus;havana_gene=OTTHUMG00000086781.7	PRDM15	ENSG00000141956.14	ENSG00000141956.14	14
chr21	HAVANA	gene	41885112	41954018	.	-	.	ID=ENSG00000157617.17;gene_id=ENSG00000157617.17;gene_type=protein_coding;gene_name=C2CD2;level=2;hgnc_id=HGNC:1266;havana_gene=OTTHUMG00000086779.5	C2CD2	ENSG00000157617.17	ENSG00000157617.17	8
chr21	HAVANA	gene	41986831	42010387	.	-	.	ID=ENSG00000173276.14;gene_id=ENSG00000173276.14;gene_type=protein_coding;gene_name=ZBTB21;level=1;hgnc_id=HGNC:13083;havana_gene=OTTHUMG00000086789.3	ZBTB21	ENSG00000173276.14	ENSG00000173276.14	8
chr21	HAVANA	gene	42009194	42055130	.	+	.	ID=ENSG00000237232.9;gene_id=ENSG00000237232.9;gene_type=lncRNA;gene_name=ZNF295-AS1;level=2;hgnc_id=HGNC:23130;havana_gene=OTTHUMG00000086787.5	ZNF295-AS1	ENSG00000237232.9	ENSG00000237232.9	11
chr21	HAVANA	gene	42062959	42143453	.	+	.	ID=ENSG00000177398.19;gene_id=ENSG00000177398.19;gene_type=protein_coding;gene_name=UMODL1;level=2;hgnc_id=HGNC:12560;havana_gene=OTTHUMG00000086788.3	UMODL1	ENSG00000177398.19	ENSG00000177398.19	14
chr21	HAVANA	gene	42199689	42297244	.	+	.	ID=ENSG00000160179.19;gene_id=ENSG00000160179.19;gene_type=protein_coding;gene_name=ABCG1;level=1;hgnc_id=HGNC:73;tag=ncRNA_host;havana_gene=OTTHUMG00000086791.4	ABCG1	ENSG00000160179.19	ENSG00000160179.19	11
chr21	HAVANA	gene	42371887	42396091	.	-	.	ID=ENSG00000160183.17;gene_id=ENSG00000160183.17;gene_type=protein_coding;gene_name=TMPRSS3;level=2;hgnc_id=HGNC:11877;havana_gene=OTTHUMG00000086796.6	TMPRSS3	ENSG00000160183.17	ENSG00000160183.17	9
chr21	HAVANA	gene	42403447	42447684	.	+	.	ID=ENSG00000160185.15;gene_id=ENSG00000160185.15;gene_type=protein_coding;gene_name=UBASH3A;level=2;hgnc_id=HGNC:12462;havana_gene=OTTHUMG00000086805.3	UBASH3A	ENSG00000160185.15	ENSG00000160185.15	9
chr21	HAVANA	gene	42496008	42581440	.	+	.	ID=ENSG00000160190.14;gene_id=ENSG00000160190.14;gene_type=protein_coding;gene_name=SLC37A1;level=2;hgnc_id=HGNC:11024;tag=overlapping_locus;havana_gene=OTTHUMG00000086803.7	SLC37A1	ENSG00000160190.14	ENSG00000160190.14	9
chr21	HAVANA	gene	42653621	42775509	.	+	.	ID=ENSG00000160191.18;gene_id=ENSG00000160191.18;gene_type=protein_coding;gene_name=PDE9A;level=2;hgnc_id=HGNC:8795;havana_gene=OTTHUMG00000086825.2	PDE9A	ENSG00000160191.18	ENSG00000160191.18	28
chr21	HAVANA	gene	42843094	42879568	.	-	.	ID=ENSG00000160193.12;gene_id=ENSG00000160193.12;gene_type=protein_coding;gene_name=WDR4;level=2;hgnc_id=HGNC:12756;havana_gene=OTTHUMG00000086826.2	WDR4	ENSG00000160193.12	ENSG00000160193.12	7
chr21	HAVANA	gene	42974510	43033931	.	+	.	ID=ENSG00000160199.15;gene_id=ENSG00000160199.15;gene_type=protein_coding;gene_name=PKNOX1;level=1;hgnc_id=HGNC:9022;havana_gene=OTTHUMG00000086833.6	PKNOX1	ENSG00000160199.15	ENSG00000160199.15	11
chr21	HAVANA	gene	43053191	43076943	.	-	.	ID=ENSG00000160200.18;gene_id=ENSG00000160200.18;gene_type=protein_coding;gene_name=CBS;level=2;hgnc_id=HGNC:1550;havana_gene=OTTHUMG00000086834.7	CBS	ENSG00000160200.18	ENSG00000160200.18	17
chr21	HAVANA	gene	43092956	43107570	.	-	.	ID=ENSG00000160201.12;gene_id=ENSG00000160201.12;gene_type=protein_coding;gene_name=U2AF1;level=2;hgnc_id=HGNC:12453;havana_gene=OTTHUMG00000086836.3	U2AF1	ENSG00000160201.12	ENSG00000160201.12	11
chr21	HAVANA	gene	43414483	43427131	.	-	.	ID=ENSG00000142178.9;gene_id=ENSG00000142178.9;gene_type=protein_coding;gene_name=SIK1;level=2;hgnc_id=HGNC:11142;havana_gene=OTTHUMG00000086874.3	SIK1	ENSG00000142178.9	ENSG00000142178.9	6
chr21	HAVANA	gene	43461960	43479534	.	-	.	ID=ENSG00000185186.10;gene_id=ENSG00000185186.10;gene_type=lncRNA;gene_name=LINC00313;level=2;hgnc_id=HGNC:16416;havana_gene=OTTHUMG00000086867.5	LINC00313	ENSG00000185186.10	ENSG00000185186.10	9
chr21	HAVANA	gene	43719094	43762307	.	+	.	ID=ENSG00000160209.19;gene_id=ENSG00000160209.19;gene_type=protein_coding;gene_name=PDXK;level=2;hgnc_id=HGNC:8819;havana_gene=OTTHUMG00000086870.5	PDXK	ENSG00000160209.19	ENSG00000160209.19	19
chr21	HAVANA	gene	43789513	43805293	.	+	.	ID=ENSG00000160214.13;gene_id=ENSG00000160214.13;gene_type=protein_coding;gene_name=RRP1;level=2;hgnc_id=HGNC:18785;havana_gene=OTTHUMG00000086884.3	RRP1	ENSG00000160214.13	ENSG00000160214.13	7
chr21	HAVANA	gene	43865223	43987592	.	+	.	ID=ENSG00000160216.21;gene_id=ENSG00000160216.21;gene_type=protein_coding;gene_name=AGPAT3;level=2;hgnc_id=HGNC:326;tag=overlapping_locus;havana_gene=OTTHUMG00000086892.16	AGPAT3	ENSG00000160216.21	ENSG00000160216.21	18
chr21	HAVANA	gene	44012309	44106552	.	+	.	ID=ENSG00000160218.13;gene_id=ENSG00000160218.13;gene_type=protein_coding;gene_name=TRAPPC10;level=1;hgnc_id=HGNC:11868;havana_gene=OTTHUMG00000086894.4	TRAPPC10	ENSG00000160218.13	ENSG00000160218.13	12
chr21	HAVANA	gene	44107373	44131181	.	+	.	ID=ENSG00000241945.8;gene_id=ENSG00000241945.8;gene_type=protein_coding;gene_name=PWP2;level=2;hgnc_id=HGNC:9711;havana_gene=OTTHUMG00000086893.6	PWP2	ENSG00000241945.8	ENSG00000241945.8	6
chr21	HAVANA	gene	44133610	44210114	.	+	.	ID=ENSG00000160221.18;gene_id=ENSG00000160221.18;gene_type=protein_coding;gene_name=GATD3A;level=1;hgnc_id=HGNC:1273;havana_gene=OTTHUMG00000086916.9	GATD3A	ENSG00000160221.18	ENSG00000160221.18	15
chr21	HAVANA	gene	44300051	44327376	.	+	.	ID=ENSG00000141959.17;gene_id=ENSG00000141959.17;gene_type=protein_coding;gene_name=PFKL;level=2;hgnc_id=HGNC:8876;havana_gene=OTTHUMG00000086910.3	PFKL	ENSG00000141959.17	ENSG00000141959.17	12
chr21	HAVANA	gene	44328944	44339402	.	-	.	ID=ENSG00000160226.16;gene_id=ENSG00000160226.16;gene_type=protein_coding;gene_name=CFAP410;level=2;hgnc_id=HGNC:1260;tag=overlapping_locus;havana_gene=OTTHUMG00000086909.2	CFAP410	ENSG00000160226.16	ENSG00000160226.16	7
chr21	HAVANA	gene	44350163	44443081	.	+	.	ID=ENSG00000142185.17;gene_id=ENSG00000142185.17;gene_type=protein_coding;gene_name=TRPM2;level=1;hgnc_id=HGNC:12339;tag=ncRNA_host;havana_gene=OTTHUMG00000040840.5	TRPM2	ENSG00000142185.17	ENSG00000142185.17	8
chr21	HAVANA	gene	44768580	44801826	.	-	.	ID=ENSG00000184787.19;gene_id=ENSG00000184787.19;gene_type=protein_coding;gene_name=UBE2G2;level=2;hgnc_id=HGNC:12483;havana_gene=OTTHUMG00000089179.7	UBE2G2	ENSG00000184787.19	ENSG00000184787.19	12
chr21	HAVANA	gene	44805617	44818779	.	-	.	ID=ENSG00000184900.16;gene_id=ENSG00000184900.16;gene_type=protein_coding;gene_name=SUMO3;level=1;hgnc_id=HGNC:11124;havana_gene=OTTHUMG00000090256.4	SUMO3	ENSG00000184900.16	ENSG00000184900.16	6
chr21	HAVANA	gene	44849585	44873903	.	-	.	ID=ENSG00000183255.12;gene_id=ENSG00000183255.12;gene_type=protein_coding;gene_name=PTTG1IP;level=1;hgnc_id=HGNC:13524;havana_gene=OTTHUMG00000090254.2	PTTG1IP	ENSG00000183255.12	ENSG00000183255.12	7
chr21	HAVANA	gene	44885953	44931989	.	-	.	ID=ENSG00000160255.18;gene_id=ENSG00000160255.18;gene_type=protein_coding;gene_name=ITGB2;level=1;hgnc_id=HGNC:6155;tag=overlapping_locus;havana_gene=OTTHUMG00000090257.12	ITGB2	ENSG00000160255.18	ENSG00000160255.18	25
chr21	HAVANA	gene	44921051	44929678	.	+	.	ID=ENSG00000227039.6;gene_id=ENSG00000227039.6;gene_type=lncRNA;gene_name=ITGB2-AS1;level=2;hgnc_id=HGNC:44304;havana_gene=OTTHUMG00000090253.2	ITGB2-AS1	ENSG00000227039.6	ENSG00000227039.6	6
chr21	HAVANA	gene	44932814	44939937	.	-	.	ID=ENSG00000183250.12;gene_id=ENSG00000183250.12;gene_type=lncRNA;gene_name=LINC01547;level=1;hgnc_id=HGNC:15707;havana_gene=OTTHUMG00000090294.4	LINC01547	ENSG00000183250.12	ENSG00000183250.12	10
chr21	HAVANA	gene	45073853	45226560	.	+	.	ID=ENSG00000197381.17;gene_id=ENSG00000197381.17;gene_type=protein_coding;gene_name=ADARB1;level=2;hgnc_id=HGNC:226;havana_gene=OTTHUMG00000090295.8	ADARB1	ENSG00000197381.17	ENSG00000197381.17	14
chr21	HAVANA	gene	45234308	45264548	.	+	.	ID=ENSG00000182586.9;gene_id=ENSG00000182586.9;gene_type=lncRNA;gene_name=LINC00334;level=2;hgnc_id=HGNC:16425;havana_gene=OTTHUMG00000084875.7	LINC00334	ENSG00000182586.9	ENSG00000182586.9	7
chr21	HAVANA	gene	45263928	45287898	.	-	.	ID=ENSG00000186866.17;gene_id=ENSG00000186866.17;gene_type=protein_coding;gene_name=POFUT2;level=1;hgnc_id=HGNC:14683;havana_gene=OTTHUMG00000084874.6	POFUT2	ENSG00000186866.17	ENSG00000186866.17	14
chr21	HAVANA	gene	45405165	45513720	.	+	.	ID=ENSG00000182871.16;gene_id=ENSG00000182871.16;gene_type=protein_coding;gene_name=COL18A1;level=1;hgnc_id=HGNC:2195;tag=ncRNA_host;havana_gene=OTTHUMG00000090407.6	COL18A1	ENSG00000182871.16	ENSG00000182871.16	7
chr21	HAVANA	gene	45493572	45573365	.	-	.	ID=ENSG00000173638.19;gene_id=ENSG00000173638.19;gene_type=protein_coding;gene_name=SLC19A1;level=1;hgnc_id=HGNC:10937;havana_gene=OTTHUMG00000090397.9	SLC19A1	ENSG00000173638.19	ENSG00000173638.19	14
chr21	HAVANA	gene	45643694	45942454	.	+	.	ID=ENSG00000183570.17;gene_id=ENSG00000183570.17;gene_type=protein_coding;gene_name=PCBP3;level=2;hgnc_id=HGNC:8651;tag=overlapping_locus;havana_gene=OTTHUMG00000090399.10	PCBP3	ENSG00000183570.17	ENSG00000183570.17	22
chr21	HAVANA	gene	45981770	46005050	.	+	.	ID=ENSG00000142156.16;gene_id=ENSG00000142156.16;gene_type=protein_coding;gene_name=COL6A1;level=2;hgnc_id=HGNC:2211;havana_gene=OTTHUMG00000090440.2	COL6A1	ENSG00000142156.16	ENSG00000142156.16	9
chr21	HAVANA	gene	46098112	46132848	.	+	.	ID=ENSG00000142173.16;gene_id=ENSG00000142173.16;gene_type=protein_coding;gene_name=COL6A2;level=2;hgnc_id=HGNC:2212;havana_gene=OTTHUMG00000090489.8	COL6A2	ENSG00000142173.16	ENSG00000142173.16	8
chr21	HAVANA	gene	46136160	46155579	.	-	.	ID=ENSG00000160282.15;gene_id=ENSG00000160282.15;gene_type=protein_coding;gene_name=FTCD;level=2;hgnc_id=HGNC:3974;havana_gene=OTTHUMG00000090488.3	FTCD	ENSG00000160282.15	ENSG00000160282.15	12
chr21	HAVANA	gene	46188141	46228824	.	-	.	ID=ENSG00000160285.15;gene_id=ENSG00000160285.15;gene_type=protein_coding;gene_name=LSS;level=1;hgnc_id=HGNC:6708;havana_gene=OTTHUMG00000090633.10	LSS	ENSG00000160285.15	ENSG00000160285.15	11
chr21	HAVANA	gene	46229196	46259390	.	+	.	ID=ENSG00000215424.10;gene_id=ENSG00000215424.10;gene_type=lncRNA;gene_name=MCM3AP-AS1;level=2;hgnc_id=HGNC:16417;tag=overlapping_locus;havana_gene=OTTHUMG00000090639.3	MCM3AP-AS1	ENSG00000215424.10	ENSG00000215424.10	15
chr21	HAVANA	gene	46235133	46286297	.	-	.	ID=ENSG00000160294.11;gene_id=ENSG00000160294.11;gene_type=protein_coding;gene_name=MCM3AP;level=2;hgnc_id=HGNC:6946;tag=overlapping_locus;havana_gene=OTTHUMG00000090630.5	MCM3AP	ENSG00000160294.11	ENSG00000160294.11	10
chr21	HAVANA	gene	46286342	46297751	.	+	.	ID=ENSG00000182362.14;gene_id=ENSG00000182362.14;gene_type=protein_coding;gene_name=YBEY;level=2;hgnc_id=HGNC:1299;havana_gene=OTTHUMG00000090632.2	YBEY	ENSG00000182362.14	ENSG00000182362.14	8
chr21	HAVANA	gene	46300181	46323875	.	-	.	ID=ENSG00000160298.18;gene_id=ENSG00000160298.18;gene_type=protein_coding;gene_name=C21orf58;level=1;hgnc_id=HGNC:1300;havana_gene=OTTHUMG00000090634.5	C21orf58	ENSG00000160298.18	ENSG00000160298.18	10
chr21	HAVANA	gene	46324141	46445769	.	+	.	ID=ENSG00000160299.17;gene_id=ENSG00000160299.17;gene_type=protein_coding;gene_name=PCNT;level=2;hgnc_id=HGNC:16068;havana_gene=OTTHUMG00000090665.2	PCNT	ENSG00000160299.17	ENSG00000160299.17	8
chr21	HAVANA	gene	46458891	46570015	.	+	.	ID=ENSG00000160305.18;gene_id=ENSG00000160305.18;gene_type=protein_coding;gene_name=DIP2A;level=2;hgnc_id=HGNC:17217;tag=ncRNA_host,overlapping_locus;havana_gene=OTTHUMG00000090717.6	DIP2A	ENSG00000160305.18	ENSG00000160305.18	13
chr21	HAVANA	gene	46635595	46665124	.	+	.	ID=ENSG00000160310.18;gene_id=ENSG00000160310.18;gene_type=protein_coding;gene_name=PRMT2;level=1;hgnc_id=HGNC:5186;havana_gene=OTTHUMG00000048806.6	PRMT2	ENSG00000160310.18	ENSG00000160310.18	16
chr22	HAVANA	gene	15784959	15829984	.	+	.	ID=ENSG00000206195.11;gene_id=ENSG00000206195.11;gene_type=lncRNA;gene_name=DUXAP8;level=2;hgnc_id=HGNC:32187;tag=overlapping_locus;havana_gene=OTTHUMG00000185288.6	DUXAP8	ENSG00000206195.11	ENSG00000206195.11	9
chr22	HAVANA	gene	16601887	16698742	.	+	.	ID=ENSG00000100181.22;gene_id=ENSG00000100181.22;gene_type=transcribed_unprocessed_pseudogene;gene_name=TPTEP1;level=2;hgnc_id=HGNC:43648;tag=overlapping_locus;havana_gene=OTTHUMG00000191859.4	TPTEP1	ENSG00000100181.22	ENSG00000100181.22	8
chr22	HAVANA	gene	16961936	17008222	.	-	.	ID=ENSG00000215568.9;gene_id=ENSG00000215568.9;gene_type=protein_coding;gene_name=GAB4;level=2;hgnc_id=HGNC:18325;tag=overlapping_locus;havana_gene=OTTHUMG00000149992.6	GAB4	ENSG00000215568.9	ENSG00000215568.9	6
chr22	HAVANA	gene	17137511	17165287	.	-	.	ID=ENSG00000069998.12;gene_id=ENSG00000069998.12;gene_type=protein_coding;gene_name=HDHD5;level=1;hgnc_id=HGNC:1843;havana_gene=OTTHUMG00000150071.2	HDHD5	ENSG00000069998.12	ENSG00000069998.12	7
chr22	HAVANA	gene	17178790	17258235	.	-	.	ID=ENSG00000093072.18;gene_id=ENSG00000093072.18;gene_type=protein_coding;gene_name=ADA2;level=1;hgnc_id=HGNC:1839;tag=overlapping_locus;havana_gene=OTTHUMG00000030726.15	ADA2	ENSG00000093072.18	ENSG00000093072.18	18
chr22	HAVANA	gene	17359949	17558151	.	+	.	ID=ENSG00000099954.19;gene_id=ENSG00000099954.19;gene_type=protein_coding;gene_name=CECR2;level=1;hgnc_id=HGNC:1840;tag=overlapping_locus;havana_gene=OTTHUMG00000150072.9	CECR2	ENSG00000099954.19	ENSG00000099954.19	6
